scenario,scenario_label,period,mean_liquid_wealth,median_liquid_wealth,mean_illiquid_wealth,median_illiquid_wealth,mean_total_wealth,median_total_wealth,p10_liquid_wealth,p25_liquid_wealth,p75_liquid_wealth,p90_liquid_wealth,p10_illiquid_wealth,p25_illiquid_wealth,p75_illiquid_wealth,p90_illiquid_wealth,share_low_liquidity,share_wealthy_htm,share_top20_total_wealth,gini_liquid_wealth,gini_total_wealth,mean_mpc,median_mpc
full_information,Полная информация,20,1.0346633347867815,0.08897052667346173,12.941924088240237,7.125231940055185,13.976587423027018,9.740834975415924,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5946713426064969,0.35749417264468014,0.2027639140529208,0.7726940593683638,0.5339611728516345,0.10675652986239226,0.08521724030213565
full_information,Полная информация,21,1.0348961990054262,0.08897052667346173,12.942106475047032,7.125231940055185,13.977002674052455,9.74085129428996,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5946163501679749,0.3574602863465852,0.20277016934490752,0.7726552628474163,0.5339529946508634,0.10608687527349614,0.0851842278272501
full_information,Полная информация,22,1.035507578205892,0.08897052667346173,12.941346854158455,7.125231940055185,13.976854432364346,9.740854196345072,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5944237295439264,0.35738343799067707,0.20276385327292354,0.7725277246116139,0.5339325534162968,0.10680671270668161,0.08511288988270851
full_information,Полная информация,23,1.0356885581210369,0.08897052667346173,12.94075263516483,7.125231940055185,13.976441193285869,9.740841557552878,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.594426611655628,0.3573917354873313,0.20275383262301194,0.7725134159355479,0.5339251253122916,0.1066578441692128,0.08485656685175728
full_information,Полная информация,24,1.0360552847121398,0.08897052667346173,12.939073931227089,7.125231940055185,13.97512921593923,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5943260036592891,0.3573499406262392,0.2027240840134958,0.7724469026723173,0.53391095687876,0.10669608824066354,0.08475436877968708
full_information,Полная информация,25,1.036611151890069,0.08897052667346173,12.937519870249638,7.125231940055185,13.974131022139705,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5941595692893396,0.3572928639929743,0.2027021201763191,0.7723497685598244,0.5338912158829674,0.10533102391877949,0.08476278169560807
full_information,Полная информация,26,1.0381498323265386,0.08897052667346173,12.937319587652985,7.125231940055185,13.975469419979522,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5936572841730445,0.3571596822283865,0.2027301709401128,0.7720636395573633,0.5338436278357268,0.10581118498544476,0.08490095025664997
full_information,Полная информация,27,1.0394066281696457,0.08897052667346173,12.940505880740602,7.125231940055185,13.979912508910248,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933699986168982,0.35716743056477196,0.20282899633746848,0.7719073924780864,0.5338083117549811,0.10498820087677382,0.08514875447289254
full_information,Полная информация,28,1.0409770301685215,0.08897052667346173,12.945328568251064,7.125231940055185,13.986305598419586,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5929923446212864,0.3571723078982168,0.2029703369339064,0.7717069451012335,0.5337658858220438,0.10652554400465107,0.08516663915124935
full_information,Полная информация,29,1.0413841781972428,0.08897052667346173,12.951982649724199,7.125231940055185,13.993366827921443,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.593091984285429,0.3573504165738415,0.20312938280814347,0.7717919928024248,0.5337605365720508,0.10691164927164648,0.08507216174599946
full_information,Полная информация,30,1.041562158224521,0.08897052667346173,12.958130137399195,7.125231940055185,13.999692295623715,9.741825764742254,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5932169854206124,0.3575007098262119,0.20327205253260172,0.7719052464855877,0.5337613292945113,0.106249918228333,0.08501827880906443
full_information,Полная информация,31,1.0421466852198866,0.08897052667346173,12.96346703441649,7.125231940055185,14.00561371963638,9.742058743656758,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5931347728747,0.35755182681371594,0.20340297850408012,0.7719018320920613,0.5337489368361242,0.10661195347793101,0.08508635993105806
full_information,Полная информация,32,1.042383171393717,0.08897052667346173,12.967479568598199,7.125231940055185,14.009862739991915,9.74222394530008,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5931556531433845,0.35761298823765225,0.203496355337317,0.7719467658421553,0.5337454379597806,0.10530835496222504,0.0849820144748623
