scenario,scenario_label,period,group,variable,value
low_phi_y,Слабая реакция на выпуск,39,liquid_q1,consumption,0.02146812308094454
low_phi_y,Слабая реакция на выпуск,40,liquid_q1,consumption,0.020234634543362683
low_phi_y,Слабая реакция на выпуск,41,liquid_q1,consumption,0.019090610934254116
low_phi_y,Слабая реакция на выпуск,42,liquid_q1,consumption,0.01803359283790436
low_phi_y,Слабая реакция на выпуск,43,liquid_q1,consumption,0.01706088391686103
low_phi_y,Слабая реакция на выпуск,44,liquid_q1,consumption,0.016168960551060898
low_phi_y,Слабая реакция на выпуск,45,liquid_q1,consumption,0.015352645036600087
low_phi_y,Слабая реакция на выпуск,46,liquid_q1,consumption,0.014604003817315091
low_phi_y,Слабая реакция на выпуск,47,liquid_q1,consumption,0.01391095309016642
low_phi_y,Слабая реакция на выпуск,48,liquid_q1,consumption,0.013255596520637104
low_phi_y,Слабая реакция на выпуск,49,liquid_q1,consumption,0.012612393057454473
low_phi_y,Слабая реакция на выпуск,50,liquid_q1,consumption,0.011946368718358174
low_phi_y,Слабая реакция на выпуск,51,liquid_q1,consumption,0.011211757295767342
low_phi_y,Слабая реакция на выпуск,52,liquid_q1,consumption,0.010351693157936314
low_phi_y,Слабая реакция на выпуск,53,liquid_q1,consumption,0.009299890469411726
low_phi_y,Слабая реакция на выпуск,54,liquid_q1,consumption,0.007985619707164462
low_phi_y,Слабая реакция на выпуск,55,liquid_q1,consumption,0.006343697483460915
low_phi_y,Слабая реакция на выпуск,56,liquid_q1,consumption,0.0043315527114191205
low_phi_y,Слабая реакция на выпуск,57,liquid_q1,consumption,0.001955556549225948
low_phi_y,Слабая реакция на выпуск,58,liquid_q1,consumption,-0.0006915551292216233
low_phi_y,Слабая реакция на выпуск,59,liquid_q1,consumption,-0.003381562851285841
low_phi_y,Слабая реакция на выпуск,0,liquid_q2,consumption,-0.37500468360497663
low_phi_y,Слабая реакция на выпуск,1,liquid_q2,consumption,0.01096524977655136
low_phi_y,Слабая реакция на выпуск,2,liquid_q2,consumption,0.5485512723161439
low_phi_y,Слабая реакция на выпуск,3,liquid_q2,consumption,0.764535351558754
low_phi_y,Слабая реакция на выпуск,4,liquid_q2,consumption,0.8124937887698622
low_phi_y,Слабая реакция на выпуск,5,liquid_q2,consumption,0.7783439877170628
low_phi_y,Слабая реакция на выпуск,6,liquid_q2,consumption,0.7085357237152883
low_phi_y,Слабая реакция на выпуск,7,liquid_q2,consumption,0.6275841436705285
low_phi_y,Слабая реакция на выпуск,8,liquid_q2,consumption,0.5478658310692381
low_phi_y,Слабая реакция на выпуск,9,liquid_q2,consumption,0.47508436878532023
low_phi_y,Слабая реакция на выпуск,10,liquid_q2,consumption,0.4113202670168809
low_phi_y,Слабая реакция на выпуск,11,liquid_q2,consumption,0.3567487765207151
low_phi_y,Слабая реакция на выпуск,12,liquid_q2,consumption,0.3106187107829213
low_phi_y,Слабая реакция на выпуск,13,liquid_q2,consumption,0.27181013409835497
low_phi_y,Слабая реакция на выпуск,14,liquid_q2,consumption,0.23914205042159442
low_phi_y,Слабая реакция на выпуск,15,liquid_q2,consumption,0.21152764352906267
low_phi_y,Слабая реакция на выпуск,16,liquid_q2,consumption,0.18803761251289805
low_phi_y,Слабая реакция на выпуск,17,liquid_q2,consumption,0.16791132335205228
low_phi_y,Слабая реакция на выпуск,18,liquid_q2,consumption,0.15054172364705456
low_phi_y,Слабая реакция на выпуск,19,liquid_q2,consumption,0.13545004407356742
low_phi_y,Слабая реакция на выпуск,20,liquid_q2,consumption,0.12225925468279031
low_phi_y,Слабая реакция на выпуск,21,liquid_q2,consumption,0.11067056413004586
low_phi_y,Слабая реакция на выпуск,22,liquid_q2,consumption,0.1004444331430705
low_phi_y,Слабая реакция на выпуск,23,liquid_q2,consumption,0.09138608020932062
low_phi_y,Слабая реакция на выпуск,24,liquid_q2,consumption,0.08333480634030983
low_phi_y,Слабая реакция на выпуск,25,liquid_q2,consumption,0.07615629152787139
low_phi_y,Слабая реакция на выпуск,26,liquid_q2,consumption,0.06973707391831165
low_phi_y,Слабая реакция на выпуск,27,liquid_q2,consumption,0.06398056974534835
low_phi_y,Слабая реакция на выпуск,28,liquid_q2,consumption,0.05880415160025419
low_phi_y,Слабая реакция на выпуск,29,liquid_q2,consumption,0.054136941886259726
low_phi_y,Слабая реакция на выпуск,30,liquid_q2,consumption,0.049918086745761404
low_phi_y,Слабая реакция на выпуск,31,liquid_q2,consumption,0.046095354442967834
low_phi_y,Слабая реакция на выпуск,32,liquid_q2,consumption,0.042623955598393354
low_phi_y,Слабая реакция на выпуск,33,liquid_q2,consumption,0.039465517155353624
low_phi_y,Слабая реакция на выпуск,34,liquid_q2,consumption,0.03658716200533901
low_phi_y,Слабая реакция на выпуск,35,liquid_q2,consumption,0.03396065673458669
low_phi_y,Слабая реакция на выпуск,36,liquid_q2,consumption,0.031561593514395546
low_phi_y,Слабая реакция на выпуск,37,liquid_q2,consumption,0.029368571872516513
low_phi_y,Слабая реакция на выпуск,38,liquid_q2,consumption,0.027362343438278265
low_phi_y,Слабая реакция на выпуск,39,liquid_q2,consumption,0.025524880373816682
low_phi_y,Слабая реакция на выпуск,40,liquid_q2,consumption,0.02383832737703373
low_phi_y,Слабая реакция на выпуск,41,liquid_q2,consumption,0.022283801084591093
low_phi_y,Слабая реакция на выпуск,42,liquid_q2,consumption,0.020840012200724168
low_phi_y,Слабая реакция на выпуск,43,liquid_q2,consumption,0.019481708736957693
low_phi_y,Слабая реакция на выпуск,44,liquid_q2,consumption,0.01817797833540345
low_phi_y,Слабая реакция на выпуск,45,liquid_q2,consumption,0.016890508709981152
low_phi_y,Слабая реакция на выпуск,46,liquid_q2,consumption,0.015571993935735894
low_phi_y,Слабая реакция на выпуск,47,liquid_q2,consumption,0.014164993666360336
low_phi_y,Слабая реакция на выпуск,48,liquid_q2,consumption,0.012601704169990733
low_phi_y,Слабая реакция на выпуск,49,liquid_q2,consumption,0.01080527727465346
low_phi_y,Слабая реакция на выпуск,50,liquid_q2,consumption,0.008693507282973011
low_phi_y,Слабая реакция на выпуск,51,liquid_q2,consumption,0.006185855149810139
low_phi_y,Слабая реакция на выпуск,52,liquid_q2,consumption,0.0032148172276595293
low_phi_y,Слабая реакция на выпуск,53,liquid_q2,consumption,-0.0002575624997945207
low_phi_y,Слабая реакция на выпуск,54,liquid_q2,consumption,-0.004217914835958839
low_phi_y,Слабая реакция на выпуск,55,liquid_q2,consumption,-0.008575885495593807
low_phi_y,Слабая реакция на выпуск,56,liquid_q2,consumption,-0.013138868273291736
low_phi_y,Слабая реакция на выпуск,57,liquid_q2,consumption,-0.01759654846898355
low_phi_y,Слабая реакция на выпуск,58,liquid_q2,consumption,-0.021533397451655122
low_phi_y,Слабая реакция на выпуск,59,liquid_q2,consumption,-0.024501759893624065
low_phi_y,Слабая реакция на выпуск,0,liquid_q3,consumption,-0.2278396073552856
low_phi_y,Слабая реакция на выпуск,1,liquid_q3,consumption,-0.14362307688164191
low_phi_y,Слабая реакция на выпуск,2,liquid_q3,consumption,-0.11023046921441171
low_phi_y,Слабая реакция на выпуск,3,liquid_q3,consumption,-0.104337350083291
low_phi_y,Слабая реакция на выпуск,4,liquid_q3,consumption,-0.10805909010584415
low_phi_y,Слабая реакция на выпуск,5,liquid_q3,consumption,-0.09276037831732249
low_phi_y,Слабая реакция на выпуск,6,liquid_q3,consumption,-0.06980972975584701
low_phi_y,Слабая реакция на выпуск,7,liquid_q3,consumption,-0.0440376983195461
low_phi_y,Слабая реакция на выпуск,8,liquid_q3,consumption,-0.018669148323741346
low_phi_y,Слабая реакция на выпуск,9,liquid_q3,consumption,0.004163293501875124
low_phi_y,Слабая реакция на выпуск,10,liquid_q3,consumption,0.02337901724558061
low_phi_y,Слабая реакция на выпуск,11,liquid_q3,consumption,0.03868054575085499
low_phi_y,Слабая реакция на выпуск,12,liquid_q3,consumption,0.0502685146843975
low_phi_y,Слабая реакция на выпуск,13,liquid_q3,consumption,0.058606125595536004
low_phi_y,Слабая реакция на выпуск,14,liquid_q3,consumption,0.06425059807796925
low_phi_y,Слабая реакция на выпуск,15,liquid_q3,consumption,0.0677485419467067
low_phi_y,Слабая реакция на выпуск,16,liquid_q3,consumption,0.06958218056816974
low_phi_y,Слабая реакция на выпуск,17,liquid_q3,consumption,0.07015036033230208
low_phi_y,Слабая реакция на выпуск,18,liquid_q3,consumption,0.06976990901049157
low_phi_y,Слабая реакция на выпуск,19,liquid_q3,consumption,0.06868664120058554
low_phi_y,Слабая реакция на выпуск,20,liquid_q3,consumption,0.06708924331101904
low_phi_y,Слабая реакция на выпуск,21,liquid_q3,consumption,0.06512242023633076
low_phi_y,Слабая реакция на выпуск,22,liquid_q3,consumption,0.06289779723884782
