scenario,scenario_label,period,group,variable,value
low_phi_y,Слабая реакция на выпуск,2,high_liquid,financial_income,6.676199417197941
low_phi_y,Слабая реакция на выпуск,3,high_liquid,financial_income,2.8585032317138643
low_phi_y,Слабая реакция на выпуск,4,high_liquid,financial_income,0.7572496856562402
low_phi_y,Слабая реакция на выпуск,5,high_liquid,financial_income,-0.36063703275708
low_phi_y,Слабая реакция на выпуск,6,high_liquid,financial_income,-0.919560996854384
low_phi_y,Слабая реакция на выпуск,7,high_liquid,financial_income,-1.1656000363932686
low_phi_y,Слабая реакция на выпуск,8,high_liquid,financial_income,-1.2409098930137894
low_phi_y,Слабая реакция на выпуск,9,high_liquid,financial_income,-1.226660932002939
low_phi_y,Слабая реакция на выпуск,10,high_liquid,financial_income,-1.1684439051264184
low_phi_y,Слабая реакция на выпуск,11,high_liquid,financial_income,-1.091323760630316
low_phi_y,Слабая реакция на выпуск,12,high_liquid,financial_income,-1.0086833738297727
low_phi_y,Слабая реакция на выпуск,13,high_liquid,financial_income,-0.9273575556003153
low_phi_y,Слабая реакция на выпуск,14,high_liquid,financial_income,-0.8505768834498398
low_phi_y,Слабая реакция на выпуск,15,high_liquid,financial_income,-0.7796350088012338
low_phi_y,Слабая реакция на выпуск,16,high_liquid,financial_income,-0.7148203620273987
low_phi_y,Слабая реакция на выпуск,17,high_liquid,financial_income,-0.6559284754384146
low_phi_y,Слабая реакция на выпуск,18,high_liquid,financial_income,-0.6025377983591179
low_phi_y,Слабая реакция на выпуск,19,high_liquid,financial_income,-0.5541537424594827
low_phi_y,Слабая реакция на выпуск,20,high_liquid,financial_income,-0.510280386197071
low_phi_y,Слабая реакция на выпуск,21,high_liquid,financial_income,-0.4704532336355736
low_phi_y,Слабая реакция на выпуск,22,high_liquid,financial_income,-0.4342515847255969
low_phi_y,Слабая реакция на выпуск,23,high_liquid,financial_income,-0.40130068669459523
low_phi_y,Слабая реакция на выпуск,24,high_liquid,financial_income,-0.37126913405772566
low_phi_y,Слабая реакция на выпуск,25,high_liquid,financial_income,-0.3438643753832989
low_phi_y,Слабая реакция на выпуск,26,high_liquid,financial_income,-0.3188277537824946
low_phi_y,Слабая реакция на выпуск,27,high_liquid,financial_income,-0.2959297367063648
low_phi_y,Слабая реакция на выпуск,28,high_liquid,financial_income,-0.27496558321978465
low_phi_y,Слабая реакция на выпуск,29,high_liquid,financial_income,-0.2557514891690245
low_phi_y,Слабая реакция на выпуск,30,high_liquid,financial_income,-0.23812115002443096
low_phi_y,Слабая реакция на выпуск,31,high_liquid,financial_income,-0.2219226375429375
low_phi_y,Слабая реакция на выпуск,32,high_liquid,financial_income,-0.20701547208568194
low_phi_y,Слабая реакция на выпуск,33,high_liquid,financial_income,-0.19326777674296602
low_phi_y,Слабая реакция на выпуск,34,high_liquid,financial_income,-0.18055341472448339
low_phi_y,Слабая реакция на выпуск,35,high_liquid,financial_income,-0.16874904224846374
low_phi_y,Слабая реакция на выпуск,36,high_liquid,financial_income,-0.15773105639100402
low_phi_y,Слабая реакция на выпуск,37,high_liquid,financial_income,-0.14737249140647718
low_phi_y,Слабая реакция на выпуск,38,high_liquid,financial_income,-0.13754002512238644
low_phi_y,Слабая реакция на выпуск,39,high_liquid,financial_income,-0.12809141222595635
low_phi_y,Слабая реакция на выпуск,40,high_liquid,financial_income,-0.11887387070827918
low_phi_y,Слабая реакция на выпуск,41,high_liquid,financial_income,-0.10972422287759633
low_phi_y,Слабая реакция на выпуск,42,high_liquid,financial_income,-0.10047193147440892
low_phi_y,Слабая реакция на выпуск,43,high_liquid,financial_income,-0.09094656465159584
low_phi_y,Слабая реакция на выпуск,44,high_liquid,financial_income,-0.08099164021206987
low_phi_y,Слабая реакция на выпуск,45,high_liquid,financial_income,-0.07048717541767507
low_phi_y,Слабая реакция на выпуск,46,high_liquid,financial_income,-0.05938349932988387
low_phi_y,Слабая реакция на выпуск,47,high_liquid,financial_income,-0.04774879364994515
low_phi_y,Слабая реакция на выпуск,48,high_liquid,financial_income,-0.035832160943167136
low_phi_y,Слабая реакция на выпуск,49,high_liquid,financial_income,-0.02414239880551496
low_phi_y,Слабая реакция на выпуск,50,high_liquid,financial_income,-0.013539564659887919
low_phi_y,Слабая реакция на выпуск,51,high_liquid,financial_income,-0.005331143999610474
low_phi_y,Слабая реакция на выпуск,52,high_liquid,financial_income,-0.0013562745988389727
low_phi_y,Слабая реакция на выпуск,53,high_liquid,financial_income,-0.004028912154508099
low_phi_y,Слабая реакция на выпуск,54,high_liquid,financial_income,-0.016292804416408
low_phi_y,Слабая реакция на выпуск,55,high_liquid,financial_income,-0.04141649669653783
low_phi_y,Слабая реакция на выпуск,56,high_liquid,financial_income,-0.08252463885934759
low_phi_y,Слабая реакция на выпуск,57,high_liquid,financial_income,-0.14172320244743838
low_phi_y,Слабая реакция на выпуск,58,high_liquid,financial_income,-0.2186335704025226
low_phi_y,Слабая реакция на выпуск,59,high_liquid,financial_income,-0.30811398349566277
low_phi_y,Слабая реакция на выпуск,0,high_liquid,disposable_income,-2.11765328005685
low_phi_y,Слабая реакция на выпуск,1,high_liquid,disposable_income,0.23986484428323587
low_phi_y,Слабая реакция на выпуск,2,high_liquid,disposable_income,-0.28103446308004476
low_phi_y,Слабая реакция на выпуск,3,high_liquid,disposable_income,-0.5776107142365422
low_phi_y,Слабая реакция на выпуск,4,high_liquid,disposable_income,-0.7064149681161644
low_phi_y,Слабая реакция на выпуск,5,high_liquid,disposable_income,-0.7388707377962147
low_phi_y,Слабая реакция на выпуск,6,high_liquid,disposable_income,-0.7178344542102828
low_phi_y,Слабая реакция на выпуск,7,high_liquid,disposable_income,-0.6702996963257889
low_phi_y,Слабая реакция на выпуск,8,high_liquid,disposable_income,-0.6121603699528616
low_phi_y,Слабая реакция на выпуск,9,high_liquid,disposable_income,-0.5522329184647853
low_phi_y,Слабая реакция на выпуск,10,high_liquid,disposable_income,-0.49500773025273015
low_phi_y,Слабая реакция на выпуск,11,high_liquid,disposable_income,-0.44246149518097155
low_phi_y,Слабая реакция на выпуск,12,high_liquid,disposable_income,-0.39520024332071485
low_phi_y,Слабая реакция на выпуск,13,high_liquid,disposable_income,-0.3531398611856557
low_phi_y,Слабая реакция на выпуск,14,high_liquid,disposable_income,-0.31588537144399376
low_phi_y,Слабая реакция на выпуск,15,high_liquid,disposable_income,-0.2829317818130199
