scenario,scenario_label,period,variable,value,raw_deviation,units
persistent_shock,Более персистентный монетарный шок,20,r,-0.0023475827538150086,-2.3475827538150088e-05,п.п.
persistent_shock,Более персистентный монетарный шок,21,r,-0.002221255294822543,-2.221255294822543e-05,п.п.
persistent_shock,Более персистентный монетарный шок,22,r,-0.002104246836984386,-2.104246836984386e-05,п.п.
persistent_shock,Более персистентный монетарный шок,23,r,-0.0019957923129679815,-1.9957923129679816e-05,п.п.
persistent_shock,Более персистентный монетарный шок,24,r,-0.0018951227211469052,-1.8951227211469053e-05,п.п.
persistent_shock,Более персистентный монетарный шок,25,r,-0.00180152989296905,-1.80152989296905e-05,п.п.
persistent_shock,Более персистентный монетарный шок,26,r,-0.0017143851519707553,-1.7143851519707554e-05,п.п.
persistent_shock,Более персистентный монетарный шок,27,r,-0.001633136369286205,-1.633136369286205e-05,п.п.
persistent_shock,Более персистентный монетарный шок,28,r,-0.0015572963048210062,-1.5572963048210063e-05,п.п.
persistent_shock,Более персистентный монетарный шок,29,r,-0.00148642861325209,-1.4864286132520901e-05,п.п.
persistent_shock,Более персистентный монетарный шок,30,r,-0.0014201343259194951,-1.4201343259194952e-05,п.п.
persistent_shock,Более персистентный монетарный шок,31,r,-0.0013580397126067953,-1.3580397126067954e-05,п.п.
persistent_shock,Более персистентный монетарный шок,32,r,-0.0012997854459384497,-1.2997854459384498e-05,п.п.
persistent_shock,Более персистентный монетарный шок,33,r,-0.0012450165421676548,-1.2450165421676548e-05,п.п.
persistent_shock,Более персистентный монетарный шок,34,r,-0.001193372378463223,-1.193372378463223e-05,п.п.
persistent_shock,Более персистентный монетарный шок,35,r,-0.0011444761362257023,-1.1444761362257022e-05,п.п.
persistent_shock,Более персистентный монетарный шок,36,r,-0.001097923219542716,-1.097923219542716e-05,п.п.
persistent_shock,Более персистентный монетарный шок,37,r,-0.0010532686345420162,-1.0532686345420161e-05,п.п.
persistent_shock,Более персистентный монетарный шок,38,r,-0.0010100140368283779,-1.0100140368283779e-05,п.п.
persistent_shock,Более персистентный монетарный шок,39,r,-0.0009675963141642624,-9.675963141642624e-06,п.п.
persistent_shock,Более персистентный монетарный шок,40,r,-0.0009253813277794818,-9.253813277794818e-06,п.п.
persistent_shock,Более персистентный монетарный шок,41,r,-0.0008826689728923414,-8.826689728923415e-06,п.п.
persistent_shock,Более персистентный монетарный шок,42,r,-0.0008387192511537783,-8.387192511537782e-06,п.п.
persistent_shock,Более персистентный монетарный шок,43,r,-0.0007928136818437663,-7.928136818437664e-06,п.п.
persistent_shock,Более персистентный монетарный шок,44,r,-0.0007443721381444495,-7.443721381444495e-06,п.п.
persistent_shock,Более персистентный монетарный шок,45,r,-0.0006931517773984324,-6.931517773984325e-06,п.п.
persistent_shock,Более персистентный монетарный шок,46,r,-0.0006395613575587603,-6.395613575587604e-06,п.п.
persistent_shock,Более персистентный монетарный шок,47,r,-0.0005851292651616573,-5.851292651616573e-06,п.п.
persistent_shock,Более персистентный монетарный шок,48,r,-0.0005331641339155494,-5.331641339155493e-06,п.п.
persistent_shock,Более персистентный монетарный шок,49,r,-0.0004896381692853861,-4.89638169285386e-06,п.п.
persistent_shock,Более персистентный монетарный шок,50,r,-0.0004642977422330131,-4.642977422330131e-06,п.п.
persistent_shock,Более персистентный монетарный шок,51,r,-0.0004719522759014355,-4.719522759014355e-06,п.п.
persistent_shock,Более персистентный монетарный шок,52,r,-0.0005337951471224449,-5.337951471224449e-06,п.п.
persistent_shock,Более персистентный монетарный шок,53,r,-0.000678447917628069,-6.78447917628069e-06,п.п.
persistent_shock,Более персистентный монетарный шок,54,r,-0.000942164903186466,-9.42164903186466e-06,п.п.
persistent_shock,Более персистентный монетарный шок,55,r,-0.0013672583450564284,-1.3672583450564284e-05,п.п.
persistent_shock,Более персистентный монетарный шок,56,r,-0.001997276795660086,-1.997276795660086e-05,п.п.
persistent_shock,Более персистентный монетарный шок,57,r,-0.0028667767215060924,-2.8667767215060923e-05,п.п.
persistent_shock,Более персистентный монетарный шок,58,r,-0.0039826923577079565,-3.982692357707956e-05,п.п.
persistent_shock,Более персистентный монетарный шок,59,r,-0.005293422420555932,-5.293422420555932e-05,п.п.
persistent_shock,Более персистентный монетарный шок,0,ra,-0.2166704267664965,-0.002166704267664965,п.п.
persistent_shock,Более персистентный монетарный шок,1,ra,0.13034152947295485,0.0013034152947295485,п.п.
persistent_shock,Более персистентный монетарный шок,2,ra,0.09917120891980158,0.0009917120891980158,п.п.
