output,input,response_period,shock_period,value
i,monetary_policy_shock,9,30,-0.04199188962316621
i,monetary_policy_shock,9,31,-0.03507106021855856
i,monetary_policy_shock,9,32,-0.029258975768937764
i,monetary_policy_shock,9,33,-0.024366768502351078
i,monetary_policy_shock,9,34,-0.020239510183021895
i,monetary_policy_shock,9,35,-0.016749878900698466
i,monetary_policy_shock,9,36,-0.013792913452205461
i,monetary_policy_shock,9,37,-0.011281750582971987
i,monetary_policy_shock,9,38,-0.009144203178847758
i,monetary_policy_shock,9,39,-0.0073200316158199205
i,monetary_policy_shock,9,40,-0.0057587715758069535
i,monetary_policy_shock,9,41,-0.004418000377686346
i,monetary_policy_shock,9,42,-0.003261944646748293
i,monetary_policy_shock,9,43,-0.0022603517643225504
i,monetary_policy_shock,9,44,-0.0013875646926466978
i,monetary_policy_shock,9,45,-0.0006217542285530935
i,monetary_policy_shock,9,46,5.572469040416965e-05
i,monetary_policy_shock,9,47,0.0006608734272751677
i,monetary_policy_shock,9,48,0.0012074912016417517
i,monetary_policy_shock,9,49,0.0017074943441800182
i,monetary_policy_shock,9,50,0.002171035605913106
i,monetary_policy_shock,9,51,0.0026062348968836097
i,monetary_policy_shock,9,52,0.0030181041369013104
i,monetary_policy_shock,9,53,0.003405780766453346
i,monetary_policy_shock,9,54,0.003756235102344973
i,monetary_policy_shock,9,55,0.004030709302493125
i,monetary_policy_shock,9,56,0.004136344536784235
i,monetary_policy_shock,9,57,0.0038679318505256237
i,monetary_policy_shock,9,58,0.002789933725821382
i,monetary_policy_shock,9,59,0.0
i,monetary_policy_shock,10,0,-0.061860027972581444
i,monetary_policy_shock,10,1,-0.06541434425455912
i,monetary_policy_shock,10,2,-0.06739390244783655
i,monetary_policy_shock,10,3,-0.06697300060252646
i,monetary_policy_shock,10,4,-0.06384338358655502
i,monetary_policy_shock,10,5,-0.05735828169945253
i,monetary_policy_shock,10,6,-0.04546543711535157
i,monetary_policy_shock,10,7,-0.022929079123099817
i,monetary_policy_shock,10,8,0.02206127879013673
i,monetary_policy_shock,10,9,0.11461015710005218
i,monetary_policy_shock,10,10,0.30648357033337187
i,monetary_policy_shock,10,11,-0.7332993896860438
i,monetary_policy_shock,10,12,-0.738691770105892
i,monetary_policy_shock,10,13,-0.7144818685640855
i,monetary_policy_shock,10,14,-0.6685641118192969
i,monetary_policy_shock,10,15,-0.6090921614721474
i,monetary_policy_shock,10,16,-0.5430930859802874
i,monetary_policy_shock,10,17,-0.47596266086765454
i,monetary_policy_shock,10,18,-0.41145055987298534
i,monetary_policy_shock,10,19,-0.3518834914289463
i,monetary_policy_shock,10,20,-0.2984738188086105
i,monetary_policy_shock,10,21,-0.2516287304902375
i,monetary_policy_shock,10,22,-0.21121858269402005
i,monetary_policy_shock,10,23,-0.1767894873426009
i,monetary_policy_shock,10,24,-0.14772002528885644
i,monetary_policy_shock,10,25,-0.12332922886218248
i,monetary_policy_shock,10,26,-0.102945638816698
i,monetary_policy_shock,10,27,-0.08594730937161965
i,monetary_policy_shock,10,28,-0.07178142008058574
i,monetary_policy_shock,10,29,-0.059970457798061406
i,monetary_policy_shock,10,30,-0.0501102112514543
i,monetary_policy_shock,10,31,-0.04186330243786524
i,monetary_policy_shock,10,32,-0.034950750649769734
i,monetary_policy_shock,10,33,-0.02914313372634125
i,monetary_policy_shock,10,34,-0.024252243906334743
i,monetary_policy_shock,10,35,-0.0201236832883164
i,monetary_policy_shock,10,36,-0.016630555342632924
i,monetary_policy_shock,10,37,-0.013668238526974356
i,monetary_policy_shock,10,38,-0.011150138442336272
i,monetary_policy_shock,10,39,-0.009004277486808324
i,monetary_policy_shock,10,40,-0.007170574810665504
i,monetary_policy_shock,10,41,-0.005598680254606468
i,monetary_policy_shock,10,42,-0.004246244520247163
i,monetary_policy_shock,10,43,-0.0030775284956785325
i,monetary_policy_shock,10,44,-0.00206227432141679
i,monetary_policy_shock,10,45,-0.0011747783154305007
i,monetary_policy_shock,10,46,-0.0003931214332096849
i,monetary_policy_shock,10,47,0.00030147174818791894
i,monetary_policy_shock,10,48,0.0009251557297967252
i,monetary_policy_shock,10,49,0.0014918485947827877
i,monetary_policy_shock,10,50,0.002013401628047839
i,monetary_policy_shock,10,51,0.002499362572981641
i,monetary_policy_shock,10,52,0.0029559056837409163
i,monetary_policy_shock,10,53,0.0033830206807915486
i,monetary_policy_shock,10,54,0.0037680777593439713
i,monetary_policy_shock,10,55,0.004071927156034567
i,monetary_policy_shock,10,56,0.004199788808299059
i,monetary_policy_shock,10,57,0.003941464928011101
i,monetary_policy_shock,10,58,0.0028502233440492204
i,monetary_policy_shock,10,59,0.0
i,monetary_policy_shock,11,0,-0.05931539587086147
i,monetary_policy_shock,11,1,-0.06265129544617372
i,monetary_policy_shock,11,2,-0.06451952259051193
i,monetary_policy_shock,11,3,-0.06425438877009003
i,monetary_policy_shock,11,4,-0.06184933004055933
i,monetary_policy_shock,11,5,-0.05732396682465059
i,monetary_policy_shock,11,6,-0.05008478922125496
i,monetary_policy_shock,11,7,-0.03799697501376137
i,monetary_policy_shock,11,8,-0.015690291300225957
i,monetary_policy_shock,11,9,0.028785212874446575
i,monetary_policy_shock,11,10,0.12065545524921971
i,monetary_policy_shock,11,11,0.3117811668101547
i,monetary_policy_shock,11,12,-0.7287510437350133
i,monetary_policy_shock,11,13,-0.7348504406925854
i,monetary_policy_shock,11,14,-0.7112803262771817
i,monetary_policy_shock,11,15,-0.6659238985395448
i,monetary_policy_shock,11,16,-0.6069329581335446
i,monetary_policy_shock,11,17,-0.5413385640768038
i,monetary_policy_shock,11,18,-0.4745437156852686
i,monetary_policy_shock,11,19,-0.41030671627917137
i,monetary_policy_shock,11,20,-0.3509631191878064
i,monetary_policy_shock,11,21,-0.2977336368385611
i,monetary_policy_shock,11,22,-0.25103293989619613
i,monetary_policy_shock,11,23,-0.21073785523580538
i,monetary_policy_shock,11,24,-0.17639995013429882
i,monetary_policy_shock,11,25,-0.14740232101504352
i,monetary_policy_shock,11,26,-0.12306768915510216
i,monetary_policy_shock,11,27,-0.10272758197199595
i,monetary_policy_shock,11,28,-0.08576245806937186
i,monetary_policy_shock,11,29,-0.07162142676090336
i,monetary_policy_shock,11,30,-0.05982852215546994
i,monetary_policy_shock,11,31,-0.04998077402992731
i,monetary_policy_shock,11,32,-0.0417418009880662
i,monetary_policy_shock,11,33,-0.0348334236941274
i,monetary_policy_shock,11,34,-0.02902686492182109
i,monetary_policy_shock,11,35,-0.024134435812868324
i,monetary_policy_shock,11,36,-0.020002155091785264
i,monetary_policy_shock,11,37,-0.016503459103818105
i,monetary_policy_shock,11,38,-0.0135339898243338
i,monetary_policy_shock,11,39,-0.011007358087594833
i,monetary_policy_shock,11,40,-0.00885174154567785
i,monetary_policy_shock,11,41,-0.007007170502370836
i,monetary_policy_shock,11,42,-0.005423365479128183
i,monetary_policy_shock,11,43,-0.004058008843298672
i,monetary_policy_shock,11,44,-0.002875353553649637
i,monetary_policy_shock,11,45,-0.001845092132814202
i,monetary_policy_shock,11,46,-0.000941427635820705
i,monetary_policy_shock,11,47,-0.0001423067448879517
i,monetary_policy_shock,11,48,0.000571203202766728
i,monetary_policy_shock,11,49,0.0012153786945608355
i,monetary_policy_shock,11,50,0.0018040717301012789
i,monetary_policy_shock,11,51,0.0023485157426322498
i,monetary_policy_shock,11,52,0.0028562709348825613
i,monetary_policy_shock,11,53,0.0033283810676359923
i,monetary_policy_shock,11,54,0.003752814985439626
i,monetary_policy_shock,11,55,0.0040902602686173
i,monetary_policy_shock,11,56,0.004244339401612049
i,monetary_policy_shock,11,57,0.004000410240052141
i,monetary_policy_shock,11,58,0.0029015616987636914
i,monetary_policy_shock,11,59,0.0
i,monetary_policy_shock,12,0,-0.05677762133371389
i,monetary_policy_shock,12,1,-0.059925786412419885
i,monetary_policy_shock,12,2,-0.061671515239923605
i,monetary_policy_shock,12,3,-0.06141667958405449
i,monetary_policy_shock,12,4,-0.0592743467043229
i,monetary_policy_shock,12,5,-0.05555003716469173
i,monetary_policy_shock,12,6,-0.05031447179216167
i,monetary_policy_shock,12,7,-0.04289606502352701
i,monetary_policy_shock,12,8,-0.031032471388907735
i,monetary_policy_shock,12,9,-0.009221059215393866
i,monetary_policy_shock,12,10,0.03460344981053281
i,monetary_policy_shock,12,11,0.125757014596253
i,monetary_policy_shock,12,12,0.3161646004962719
i,monetary_policy_shock,12,13,-0.7250454856297328
i,monetary_policy_shock,12,14,-0.7317586621620809
i,monetary_policy_shock,12,15,-0.7087274775607282
i,monetary_policy_shock,12,16,-0.6638332942956505
i,monetary_policy_shock,12,17,-0.6052316567481619
i,monetary_policy_shock,12,18,-0.5399604588344253
i,monetary_policy_shock,12,19,-0.47343088764837044
i,monetary_policy_shock,12,20,-0.4094096532570383
i,monetary_policy_shock,12,21,-0.3502402560140195
i,monetary_policy_shock,12,22,-0.29715053991337137
i,monetary_policy_shock,12,23,-0.25056135164415627
i,monetary_policy_shock,12,24,-0.21035473265799043
i,monetary_policy_shock,12,25,-0.1760865732307215
i,monetary_policy_shock,12,26,-0.14714350727545736
i,monetary_policy_shock,12,27,-0.12285112512764287
i,monetary_policy_shock,12,28,-0.10254326812507604
i,monetary_policy_shock,12,29,-0.08560225548347179
i,monetary_policy_shock,12,30,-0.07147869110178393
i,monetary_policy_shock,12,31,-0.05969781005917825
i,monetary_policy_shock,12,32,-0.04985760820050388
i,monetary_policy_shock,12,33,-0.04162248215673558
i,monetary_policy_shock,12,34,-0.034714879596138434
i,monetary_policy_shock,12,35,-0.028906528341092134
i,monetary_policy_shock,12,36,-0.024010145380251136
i,monetary_policy_shock,12,37,-0.01987207385968521
i,monetary_policy_shock,12,38,-0.016366006949071442
i,monetary_policy_shock,12,39,-0.013387786490378428
i,monetary_policy_shock,12,40,-0.01085117419053774
i,monetary_policy_shock,12,41,-0.008684455179682788
i,monetary_policy_shock,12,42,-0.006827727231282308
i,monetary_policy_shock,12,43,-0.0052307395641682155
i,monetary_policy_shock,12,44,-0.003851163677035401
i,monetary_policy_shock,12,45,-0.0026531997936028538
i,monetary_policy_shock,12,46,-0.001606443701714302
i,monetary_policy_shock,12,47,-0.0006849602869805089
i,monetary_policy_shock,12,48,0.0001334650923752595
i,monetary_policy_shock,12,49,0.0008678903544395555
i,monetary_policy_shock,12,50,0.0015345255683945937
i,monetary_policy_shock,12,51,0.0021465941930543294
i,monetary_policy_shock,12,52,0.002713305807724581
i,monetary_policy_shock,12,53,0.0032369950155568955
i,monetary_policy_shock,12,54,0.003706460668228318
i,monetary_policy_shock,12,55,0.004082490583845015
i,monetary_policy_shock,12,56,0.004267474550467713
i,monetary_policy_shock,12,57,0.004042930846939977
i,monetary_policy_shock,12,58,0.002942888358497016
i,monetary_policy_shock,12,59,0.0
i,monetary_policy_shock,13,0,-0.05435661773529096
i,monetary_policy_shock,13,1,-0.057352233803411895
i,monetary_policy_shock,13,2,-0.058996799162974414
i,monetary_policy_shock,13,3,-0.05871816594213938
i,monetary_policy_shock,13,4,-0.056666817870870995
i,monetary_policy_shock,13,5,-0.05325741977509593
i,monetary_policy_shock,13,6,-0.04884669300188871
i,monetary_policy_shock,13,7,-0.0434322818121537
i,monetary_policy_shock,13,8,-0.036221623938218574
i,monetary_policy_shock,13,9,-0.024826268910493415
i,monetary_policy_shock,13,10,-0.0036334767420077886
i,monetary_policy_shock,13,11,0.039508171916263275
i,monetary_policy_shock,13,12,0.12997622287723293
i,monetary_policy_shock,13,13,0.3197357373800192
i,monetary_policy_shock,13,14,-0.722061937338186
i,monetary_policy_shock,13,15,-0.7292917101654126
i,monetary_policy_shock,13,16,-0.7067041746394813
i,monetary_policy_shock,13,17,-0.6621841067037142
i,monetary_policy_shock,13,18,-0.6038934544086868
i,monetary_policy_shock,13,19,-0.538877841045297
i,monetary_policy_shock,13,20,-0.4725564204834811
i,monetary_policy_shock,13,21,-0.40870345328218516
i,monetary_policy_shock,13,22,-0.34966922913711285
i,monetary_policy_shock,13,23,-0.29668748196887196
i,monetary_policy_shock,13,24,-0.25018403959764723
i,monetary_policy_shock,13,25,-0.21004507953025645
i,monetary_policy_shock,13,26,-0.1758298819770459
i,monetary_policy_shock,13,27,-0.1469278347073818
i,monetary_policy_shock,13,28,-0.1226667527364092
i,monetary_policy_shock,13,29,-0.10238226923764646
i,monetary_policy_shock,13,30,-0.08545814515123878
i,monetary_policy_shock,13,31,-0.07134614474372312
i,monetary_policy_shock,13,32,-0.05957243794032283
i,monetary_policy_shock,13,33,-0.04973577454455653
i,monetary_policy_shock,13,34,-0.04150115957198799
i,monetary_policy_shock,13,35,-0.034591531274235594
i,monetary_policy_shock,13,36,-0.02877901202813512
i,monetary_policy_shock,13,37,-0.02387663437904053
i,monetary_policy_shock,13,38,-0.019730991290000693
i,monetary_policy_shock,13,39,-0.01621597020464956
i,monetary_policy_shock,13,40,-0.013227559308336441
i,monetary_policy_shock,13,41,-0.010679624031543052
i,monetary_policy_shock,13,42,-0.008500513746411656
i,monetary_policy_shock,13,43,-0.006630351998287716
i,monetary_policy_shock,13,44,-0.005018874300780143
i,monetary_policy_shock,13,45,-0.0036236964654320167
i,monetary_policy_shock,13,46,-0.0024089187358817318
i,monetary_policy_shock,13,47,-0.0013439951053139335
i,monetary_policy_shock,13,48,-0.00040282530172731056
i,monetary_policy_shock,13,49,0.0004369337931578957
i,monetary_policy_shock,13,50,0.0011942739527116657
i,monetary_policy_shock,13,51,0.0018847683288567875
i,monetary_policy_shock,13,52,0.0025195865514276612
i,monetary_policy_shock,13,53,0.0031026328412764176
i,monetary_policy_shock,13,54,0.003623807679710076
i,monetary_policy_shock,13,55,0.004044306374491404
i,monetary_policy_shock,13,56,0.004265709872622189
i,monetary_policy_shock,13,57,0.004066396292535482
i,monetary_policy_shock,13,58,0.0029726246009493668
i,monetary_policy_shock,13,59,0.0
i,monetary_policy_shock,14,0,-0.05209439197481515
i,monetary_policy_shock,14,1,-0.05496755165522357
i,monetary_policy_shock,14,2,-0.0565376071282742
i,monetary_policy_shock,14,3,-0.05624073830120646
i,monetary_policy_shock,14,4,-0.05422973436281324
i,monetary_policy_shock,14,5,-0.05094928074891135
i,monetary_policy_shock,14,6,-0.04686643080797674
i,monetary_policy_shock,14,7,-0.04226982609348861
i,monetary_policy_shock,14,8,-0.037042167170263
i,monetary_policy_shock,14,9,-0.0302703989541573
i,monetary_policy_shock,14,10,-0.01946051781878645
i,monetary_policy_shock,14,11,0.0010830173302257343
i,monetary_policy_shock,14,12,0.04357099498735005
i,monetary_policy_shock,14,13,0.13341975892175711
i,monetary_policy_shock,14,14,0.32261680400799786
i,monetary_policy_shock,14,15,-0.7196761397441087
i,monetary_policy_shock,14,16,-0.7273318475210351
i,monetary_policy_shock,14,17,-0.705103975246297
i,monetary_policy_shock,14,18,-0.6608832739939196
i,monetary_policy_shock,14,19,-0.6028389781307816
i,monetary_policy_shock,14,20,-0.5380242584340033
i,monetary_policy_shock,14,21,-0.47186544419218446
i,monetary_policy_shock,14,22,-0.4081432627649589
i,monetary_policy_shock,14,23,-0.3492136243937239
i,monetary_policy_shock,14,24,-0.29631502410948124
i,monetary_policy_shock,14,25,-0.24987724914934045
i,monetary_policy_shock,14,26,-0.209789727006623
i,monetary_policy_shock,14,27,-0.17561438196254806
i,monetary_policy_shock,14,28,-0.1467427409509189
i,monetary_policy_shock,14,29,-0.12250434452102524
i,monetary_policy_shock,14,30,-0.10223621629700731
i,monetary_policy_shock,14,31,-0.08532323796603547
i,monetary_policy_shock,14,32,-0.07121807800655511
i,monetary_policy_shock,14,33,-0.059447636577583875
i,monetary_policy_shock,14,34,-0.04961125345000752
i,monetary_policy_shock,14,35,-0.041374409885376044
i,monetary_policy_shock,14,36,-0.034460427492729095
i,monetary_policy_shock,14,37,-0.02864173542818513
i,monetary_policy_shock,14,38,-0.023731609139558008
i,monetary_policy_shock,14,39,-0.01957683037678064
i,monetary_policy_shock,14,40,-0.016051428519965383
i,monetary_policy_shock,14,41,-0.013051491866333403
i,monetary_policy_shock,14,42,-0.010490947028799238
i,monetary_policy_shock,14,43,-0.008298166426356363
i,monetary_policy_shock,14,44,-0.006413257305065208
i,monetary_policy_shock,14,45,-0.004785896834432795
i,monetary_policy_shock,14,46,-0.0033735979542651104
i,monetary_policy_shock,14,47,-0.0021403158861412995
i,monetary_policy_shock,14,48,-0.0010553360028847797
i,monetary_policy_shock,14,49,-9.242646727474803e-05
i,monetary_policy_shock,14,50,0.0007706906073200355
i,monetary_policy_shock,14,51,0.0015523643554067098
i,monetary_policy_shock,14,52,0.002266091556304417
i,monetary_policy_shock,14,53,0.002917674870399529
i,monetary_policy_shock,14,54,0.0034984365358837546
i,monetary_policy_shock,14,55,0.003970341328835166
i,monetary_policy_shock,14,56,0.004234660549055962
i,monetary_policy_shock,14,57,0.004067455526137791
i,monetary_policy_shock,14,58,0.0029887335358606566
i,monetary_policy_shock,14,59,0.0
i,monetary_policy_shock,15,0,-0.05000018006117514
i,monetary_policy_shock,15,1,-0.052773900519088354
i,monetary_policy_shock,15,2,-0.05429209717185804
i,monetary_policy_shock,15,3,-0.053992543788102865
i,monetary_policy_shock,15,4,-0.052016838027018564
i,monetary_policy_shock,15,5,-0.04880636937796534
i,monetary_policy_shock,15,6,-0.04485984753969634
i,monetary_policy_shock,15,7,-0.040581001840784385
i,monetary_policy_shock,15,8,-0.03614903679734647
i,monetary_policy_shock,15,9,-0.03133119052581058
i,monetary_policy_shock,15,10,-0.025112889168950044
i,monetary_policy_shock,15,11,-0.014920254987483655
i,monetary_policy_shock,15,12,0.004999702436399765
i,monetary_policy_shock,15,13,0.04689546741033865
i,monetary_policy_shock,15,14,0.1362053249778048
i,monetary_policy_shock,15,15,0.3249270808084507
i,monetary_policy_shock,15,16,-0.7177752082012152
i,monetary_policy_shock,15,17,-0.725777039000423
i,monetary_policy_shock,15,18,-0.7038376379774481
i,monetary_policy_shock,15,19,-0.6598546288395813
i,monetary_policy_shock,15,20,-0.6020044039903886
i,monetary_policy_shock,15,21,-0.5373469619651434
i,monetary_policy_shock,15,22,-0.47131479990594766
i,monetary_policy_shock,15,23,-0.4076940157010814
i,monetary_policy_shock,15,24,-0.3488450759878554
i,monetary_policy_shock,15,25,-0.29601027030316174
i,monetary_policy_shock,15,26,-0.2496225046699194
i,monetary_policy_shock,15,27,-0.2095737472401669
