scenario,scenario_label,period,group,group_label,value
high_phi_pi,Сильная реакция на инфляцию,14,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.01968413154483407
high_phi_pi,Сильная реакция на инфляцию,15,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.017555064822902054
high_phi_pi,Сильная реакция на инфляцию,16,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.015653914367870413
high_phi_pi,Сильная реакция на инфляцию,17,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.013959972998109247
high_phi_pi,Сильная реакция на инфляцию,18,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.012452811212307843
high_phi_pi,Сильная реакция на инфляцию,19,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.011113088105542795
high_phi_pi,Сильная реакция на инфляцию,20,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.009922934897613344
high_phi_pi,Сильная реакция на инфляцию,21,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.008866089291967399
high_phi_pi,Сильная реакция на инфляцию,22,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.007927889068741095
high_phi_pi,Сильная реакция на инфляцию,23,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.007095190566105448
high_phi_pi,Сильная реакция на инфляцию,24,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.00635625140768741
high_phi_pi,Сильная реакция на инфляцию,25,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.005700600571655498
high_phi_pi,Сильная реакция на инфляцию,26,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.005118908921650404
high_phi_pi,Сильная реакция на инфляцию,27,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.004602867191670809
high_phi_pi,Сильная реакция на инфляцию,28,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0041450747003814545
high_phi_pi,Сильная реакция на инфляцию,29,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.003738939836706307
high_phi_pi,Сильная реакция на инфляцию,30,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0033785919895803662
high_phi_pi,Сильная реакция на инфляцию,31,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.003058803755763241
high_phi_pi,Сильная реакция на инфляцию,32,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0027749216401772494
high_phi_pi,Сильная реакция на инфляцию,33,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.00252280300338387
high_phi_pi,Сильная реакция на инфляцию,34,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0022987565217454926
high_phi_pi,Сильная реакция на инфляцию,35,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.002099482996953603
high_phi_pi,Сильная реакция на инфляцию,36,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.001922012902942415
high_phi_pi,Сильная реакция на инфляцию,37,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.001763636769663206
high_phi_pi,Сильная реакция на инфляцию,38,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0016218244594333486
